species	b_label	b_effective_kms	star_key	teff_k	beta	beta_err	n_half_beta_cm2
Na III	0	1e-20	O0	50000	684.2756049923596	60.387436702980104	1513530249393.5938
Na III	1	1.0	M6	3000	8.55501369002064e-90	6.181507855829465e-91	21318179986081.043
Na III	1	1.0	K1	5000	1.0371170112618936e-54	7.493788549882533e-56	21318176759329.457
Na III	1	1.0	F8	6000	5.434973617961037e-22	3.927092293826112e-23	21318176035117.645
Na III	1	1.0	A6	8000	1.372665141998326e-27	9.918323506076743e-29	21318175760540.36
Na III	1	1.0	A0	10000	3.7414608744572455e-20	2.7034283828797344e-21	21318175503055.477
Na III	1	1.0	B5	15000	6.412878307431575e-06	4.591973782322847e-07	21391094282482.184
Na III	1	1.0	B0	30000	0.0476431644187753	0.0034302654635975072	21354646057598.617
Na III	1	1.0	O0	50000	692.1587935384439	38.13969391347109	31916894230374.53
Na III	10	10.0	M6	3000	8.568004830107183e-90	6.017505814385853e-91	205101317082129.47
Na III	10	10.0	K1	5000	1.038656584171508e-54	7.2947206447362345e-56	205097265316078.25
Na III	10	10.0	F8	6000	5.443000135149513e-22	3.8227421258860806e-23	205096355816895.66
Na III	10	10.0	A6	8000	1.3746883511053926e-27	9.654747019344843e-29	205096010822351.4
Na III	10	10.0	A0	10000	3.7469652436528163e-20	2.631578320163867e-21	205095684162807.8
Na III	10	10.0	B5	15000	6.415068728591361e-06	4.4648336724729285e-07	205674588698779.75
Na III	10	10.0	B0	30000	0.047708047998536895	0.0033387369411230906	205437926204487.75
Na III	10	10.0	O0	50000	721.8284016194767	38.81309682929442	312827071194851.8
Na III	100	100.0	M6	3000	8.579099736002494e-90	6.007388392393379e-91	2044396179833409.8
Na III	100	100.0	K1	5000	1.0392418052861885e-54	7.2771232884380325e-56	2043489714977152.0
Na III	100	100.0	F8	6000	5.445124204864413e-22	3.812858315799438e-23	2043266667326653.0
Na III	100	100.0	A6	8000	1.3751010794248523e-27	9.628914657385638e-29	2043127774398288.2
Na III	100	100.0	A0	10000	3.747854904066462e-20	2.6243720913757253e-21	2043048514810885.5
Na III	100	100.0	B5	15000	6.322641239816601e-06	4.3874012614092654e-07	2040958963638954.2
Na III	100	100.0	B0	30000	0.04765140550298579	0.0033245877640322506	2045643414384810.5
Na III	100	100.0	O0	50000	1207.5102535050512	65.40558274150759	3234138353846933.0
Mg I	0	1e-20	M6	3000	1.6628129444207543e-07	1.3517040155093666e-07	1749332840.1580632
Mg I	0	1e-20	K1	5000	0.0005741994141838414	4.940388142829612e-05	4091968488.887243
Mg I	0	1e-20	F8	6000	0.19942228234518922	0.009722314691363155	4408865973.283789
Mg I	0	1e-20	A6	8000	82.95394592223703	3.917706689820419	4521750033.757786
Mg I	0	1e-20	A0	10000	672.4286379084839	31.143762147412513	4600764553.554087
Mg I	0	1e-20	B5	15000	4903.867969618693	225.27702065983888	4638165334.338334
Mg I	0	1e-20	B0	30000	31755.070515954827	1426.5802639539513	4749209298.335598
Mg I	0	1e-20	O0	50000	91259.46132171762	4045.095597671522	4832403106.865069
Mg I	1	1.0	M6	3000	1.6856970341050892e-07	8.245742603990607e-08	6.163379819619543e+16
Mg I	1	1.0	K1	5000	0.0005928566824870671	3.059439511619676e-05	163027073382.54468
Mg I	1	1.0	F8	6000	0.20249347644525048	0.006138365124271311	139697679494.82544
Mg I	1	1.0	A6	8000	83.94780341251081	2.4643016831227533	146730723946.08545
Mg I	1	1.0	A0	10000	680.4361478146344	19.58580822349935	152178348613.98596
Mg I	1	1.0	B5	15000	4962.008081033125	141.65292239996558	154749538922.1043
Mg I	1	1.0	B0	30000	32133.772096756733	896.7819431039286	163427496403.3736
Mg I	1	1.0	O0	50000	92348.80313457179	2542.0091530340464	170459368728.08728
Mg I	10	10.0	M6	3000	1.5489536151631822e-07	7.447630240677898e-08	5.646422139592964e+17
Mg I	10	10.0	K1	5000	0.001477450565443653	4.973056409185817e-05	2092838439762.3926
Mg I	10	10.0	F8	6000	0.245489335928279	0.0073520158863174855	1539789462640.16
Mg I	10	10.0	A6	8000	84.47881841752132	2.4487829973723163	1446844817637.3855
Mg I	10	10.0	A0	10000	681.3200984392586	19.365111940960322	1496019668720.8137
Mg I	10	10.0	B5	15000	4955.94045813841	139.6790991010845	1519820294334.1548
Mg I	10	10.0	B0	30000	32157.119058461627	886.3853338717566	1605966341577.6357
Mg I	10	10.0	O0	50000	92401.77300028122	2513.009048940965	1674545068712.1516
Mg I	100	100.0	M6	3000	2.882658954835609e-07	6.148917408846232e-08	181106903303753.22
Mg I	100	100.0	K1	5000	0.01444726553539845	0.00043227309042847504	22267769157104.965
Mg I	100	100.0	F8	6000	1.0242580820303504	0.030610119204845847	18539535751081.188
Mg I	100	100.0	A6	8000	103.16009718181088	2.993089484732123	15825501748581.062
Mg I	100	100.0	A0	10000	709.127431926432	20.14532098178384	15227801010460.178
Mg I	100	100.0	B5	15000	4976.11657334853	139.68023066139077	15344507246417.945
Mg I	100	100.0	B0	30000	32253.2578778055	885.2254297802262	16154313790547.592
Mg I	100	100.0	O0	50000	92427.84326664341	2510.1395381463058	16723758103592.197
Mg II	0	1e-20	M6	3000	3.56749621506464e-07	8.416878979662742e-09	10564294614.257605
Mg II	0	1e-20	K1	5000	0.00019683667618069822	4.7632752489765195e-06	8713295953.951468
Mg II	0	1e-20	F8	6000	0.0356167536353444	0.0008442425476413201	8959369053.884958
Mg II	0	1e-20	A6	8000	7.020262300341879	0.16466536007048282	9127327815.784872
Mg II	0	1e-20	A0	10000	111.30469144610214	2.623782634736671	9042043355.876425
Mg II	0	1e-20	B5	15000	1758.1413083449058	42.161733877455305	8810091095.630726
Mg II	0	1e-20	B0	30000	13604.034694279124	330.1531211762147	8692286580.818539
Mg II	0	1e-20	O0	50000	42197.1483369738	1016.9180786946604	8796092820.522394
Mg II	1	1.0	M6	3000	6.163522488956098e-07	9.12101342263624e-09	849995365235.9702
Mg II	1	1.0	K1	5000	0.00020851500448379711	3.1217811662816274e-06	532390377340.7414
Mg II	1	1.0	F8	6000	0.03612912021869478	0.000528798212738587	533010678459.7472
Mg II	1	1.0	A6	8000	7.106435556831026	0.10291407403034382	542253148367.47516
Mg II	1	1.0	A0	10000	112.66968358971751	1.6398207407423444	537265443048.8908
Mg II	1	1.0	B5	15000	1779.6565388255328	26.349743763204238	523817982395.39056
Mg II	1	1.0	B0	30000	13770.18477043432	206.32899118152952	516864446929.9302
Mg II	1	1.0	O0	50000	42712.20656685227	635.506208188492	523426454132.9237
Mg II	10	10.0	M6	3000	9.34231197087351e-06	1.396477359429621e-07	8547381857816.286
Mg II	10	10.0	K1	5000	0.0009900608099261943	1.4211719277860173e-05	8935742009402.336
Mg II	10	10.0	F8	6000	0.04164227863328712	0.0006045641765177956	5787772116910.498
Mg II	10	10.0	A6	8000	7.147677280892005	0.10281940888835861	5393545057702.867
Mg II	10	10.0	A0	10000	113.21792255488815	1.6368542099218097	5340359078007.762
Mg II	10	10.0	B5	15000	1784.299583180942	26.24486497971	5198099709840.226
Mg II	10	10.0	B0	30000	13781.344537374984	205.104070063718	5123283663806.847
Mg II	10	10.0	O0	50000	42726.17388960288	631.4554750635484	5186439060086.583
Mg II	100	100.0	M6	3000	1.2534775354427151e-05	1.7804887441704313e-07	55426744154789.25
Mg II	100	100.0	K1	5000	0.012876825755836315	0.00018422739908798534	85049590881202.6
Mg II	100	100.0	F8	6000	0.17712494953609412	0.0025450420082356105	77419526268462.56
Mg II	100	100.0	A6	8000	10.109690802877546	0.145485740093822	64771292724601.945
Mg II	100	100.0	A0	10000	149.06889873397063	2.1595593412539476	61094040795535.055
Mg II	100	100.0	B5	15000	2020.9570380166747	29.84654596862134	54198322838766.79
Mg II	100	100.0	B0	30000	14256.016100686738	211.80326585569213	52060562962404.164
Mg II	100	100.0	O0	50000	42738.91178117094	631.242344888094	51821302754053.93
Mg III	0	1e-20	M6	3000	6.832516683070017e-108	1.000012334742898e-108	858169825309.0446
Mg III	0	1e-20	K1	5000	3.3525113040252987e-85	4.3055781378612926e-86	664100226241.6501
Mg III	0	1e-20	F8	6000	1.2849435128539453e-46	1.5448231821832023e-47	664699976513.2941
Mg III	0	1e-20	A6	8000	1.655117974897176e-45	1.8713532866639406e-46	665466294026.5271
Mg III	0	1e-20	A0	10000	1.1540464989063063e-33	1.2806411058624179e-34	665854011136.0957
Mg III	0	1e-20	B5	15000	2.2739212013946384e-09	2.7004513772394877e-10	665496892154.1183
Mg III	0	1e-20	B0	30000	2.3276726413264273e-05	2.591118205865712e-06	666994813942.9474
Mg III	0	1e-20	O0	50000	562.5901508406415	64.10884462742015	667622241303.7421
Mg III	1	1.0	M6	3000	6.90933402516479e-108	6.355970484911084e-109	15521338699774.516
Mg III	1	1.0	K1	5000	3.3917970188394495e-85	2.6927197590100513e-86	20913313139597.285
Mg III	1	1.0	F8	6000	1.299945284625698e-46	9.68991445048379e-48	19186933017918.863
Mg III	1	1.0	A6	8000	1.6743511491362602e-45	1.1784061089261772e-46	17375386087871.951
Mg III	1	1.0	A0	10000	1.1674241374965808e-33	8.079311798949514e-35	16555934928892.904
Mg III	1	1.0	B5	15000	2.3004492491827104e-09	1.694748165606669e-10	18913865457779.79
Mg III	1	1.0	B0	30000	2.354478797731507e-05	1.6398371187002942e-06	14720345429620.799
Mg III	1	1.0	O0	50000	569.051156356239	40.58558115248529	14076283186482.11
Mg III	10	10.0	M6	3000	6.91753593868582e-108	6.203990969288389e-109	150205320373101.47
Mg III	10	10.0	K1	5000	3.3943871501712465e-85	2.6678521185567636e-86	203577842912289.16
Mg III	10	10.0	F8	6000	1.300988041778858e-46	9.579619807697281e-48	186808929516401.16
Mg III	10	10.0	A6	8000	1.6757756639650028e-45	1.1616546398588518e-46	169220698193717.28
Mg III	10	10.0	A0	10000	1.1684469681383217e-33	7.953613474101186e-35	161263579567547.78
Mg III	10	10.0	B5	15000	2.3023125174870213e-09	1.6748114215054757e-10	184151434503700.66
Mg III	10	10.0	B0	30000	2.356699859776603e-05	1.6106105310442937e-06	143412762768558.28
Mg III	10	10.0	O0	50000	569.6013444264389	39.85240280289973	137149594367011.66
Mg III	100	100.0	M6	3000	6.918356178140011e-108	6.188290409400737e-109	1497075190366725.2
Mg III	100	100.0	K1	5000	3.3961417207594724e-85	2.6668174857487666e-86	2031391567217586.2
Mg III	100	100.0	F8	6000	1.301526605984264e-46	9.572083163432786e-48	1863765960377817.8
Mg III	100	100.0	A6	8000	1.676245102629499e-45	1.1601804468890315e-46	1688029046618922.5
Mg III	100	100.0	A0	10000	1.1686054439050603e-33	7.94119143455654e-35	1608449375070595.0
Mg III	100	100.0	B5	15000	2.2676417854152126e-09	1.6095941635920686e-10	1783258452167839.0
Mg III	100	100.0	B0	30000	2.3533451112126325e-05	1.6026327970050381e-06	1430436134112372.0
Mg III	100	100.0	O0	50000	541.1439535599081	37.768477647324	1316070149969382.2
Al I	0	1e-20	M6	3000	1.3315871108638736e-06	1.504949239745462e-07	6908058230.605147
Al I	0	1e-20	K1	5000	0.014399127807804767	0.0012622494686662523	7106469993.664843
Al I	0	1e-20	F8	6000	1.7863132063746943	0.13842395495366205	6969029958.421398
Al I	0	1e-20	A6	8000	73.8400786694447	5.2513726050994425	7263808612.5244255
Al I	0	1e-20	A0	10000	363.91547021751956	24.630977114094733	7784392612.908849
Al I	0	1e-20	B5	15000	1834.4857008095864	125.52322296265373	8421490512.743473
Al I	0	1e-20	B0	30000	12304.130121482278	1035.1990689143338	9170615352.326069
Al I	0	1e-20	O0	50000	34737.79712503229	2980.504963532631	9260519716.517431
Al I	1	1.0	M6	3000	1.3571096413159776e-06	9.413371231286204e-08	1536482231276.6992
Al I	1	1.0	K1	5000	0.01612633823944447	0.000888336618262617	1782798225259.612
Al I	1	1.0	F8	6000	1.8107309537148755	0.08609369213989841	1688411308394.368
Al I	1	1.0	A6	8000	74.76216478521786	3.2631182253124416	1815802807216.7444
Al I	1	1.0	A0	10000	368.46082693121264	15.295588584914857	2087118878188.3293
Al I	1	1.0	B5	15000	1857.4202133748072	77.85906796954268	2581456272933.1836
Al I	1	1.0	B0	30000	12458.026691640509	641.7152400411758	3165408648856.892
Al I	1	1.0	O0	50000	35172.30818469273	1847.4816694808326	3266704482008.253
Al I	10	10.0	M6	3000	1.0583504063003741e-05	7.252316518106332e-07	25994217950839.04
Al I	10	10.0	K1	5000	0.07868638965920051	0.004590846341036531	21832057785784.11
Al I	10	10.0	F8	6000	2.1767469244408644	0.10334758947801828	18467831051269.246
Al I	10	10.0	A6	8000	74.7618679665344	3.257707567335115	18112433489261.105
Al I	10	10.0	A0	10000	368.4787859157118	15.271615420930152	20822093054231.254
Al I	10	10.0	B5	15000	1858.1361415954707	77.81953748265688	25769410899158.13
Al I	10	10.0	B0	30000	12456.672196770201	640.8557663968788	31587111006706.05
Al I	10	10.0	O0	50000	35172.848000316066	1845.0955129240167	32601477859296.54
Al I	100	100.0	M6	3000	0.00016869594611931626	1.1377431627559755e-05	241801950634568.72
Al I	100	100.0	K1	5000	0.34078683536771104	0.019486623577455734	196825548391396.88
Al I	100	100.0	F8	6000	5.111987562841259	0.24596041612450306	174076750388294.06
Al I	100	100.0	A6	8000	76.02523182011251	3.34161051500587	182421698918680.28
Al I	100	100.0	A0	10000	370.0581044800289	15.401030923046442	208443210613984.3
Al I	100	100.0	B5	15000	1877.5444480475844	80.07876742451457	258260617820014.62
Al I	100	100.0	B0	30000	12410.445182039226	637.9160931507714	314974848658953.06
Al I	100	100.0	O0	50000	35139.14326219434	1841.9245032431747	325888438589268.5
Al II	0	1e-20	M6	3000	6.0424040008418155e-12	1.9716415583657829e-13	5029355393.362205
Al II	0	1e-20	K1	5000	2.9912361790119956e-06	8.541628903989569e-08	11447982598.590721
Al II	0	1e-20	F8	6000	0.00061661567724248	1.897954545538331e-05	12228594905.283802
Al II	0	1e-20	A6	8000	0.5072885694508907	0.016538637854707834	12824397141.199997
Al II	0	1e-20	A0	10000	85.2008554917183	2.7806006693835346	12835186126.758175
Al II	0	1e-20	B5	15000	2439.874087786545	79.6292990820251	12835534368.633095
Al II	0	1e-20	B0	30000	41000.57239924434	1338.128461969653	12835592530.554094
Al II	0	1e-20	O0	50000	145086.46442309223	4735.145068385411	12835635767.483757
Al II	1	1.0	M6	3000	6.1183207694673425e-12	1.2234224970195166e-13	2.479896819837708e+16
Al II	1	1.0	K1	5000	3.0319174848077827e-06	5.419712975270774e-08	310977269647.9123
Al II	1	1.0	F8	6000	0.0006236564731578599	1.204430446263784e-05	267810334487.74432
Al II	1	1.0	A6	8000	0.513054153758581	0.010496566264850552	243660456647.69214
Al II	1	1.0	A0	10000	86.16880781841684	1.7647503702403964	243269814995.4247
Al II	1	1.0	B5	15000	2467.5839711867807	50.537580543711385	243259107327.99323
Al II	1	1.0	B0	30000	41466.23764211941	849.2581668046757	243257189398.01627
Al II	1	1.0	O0	50000	146734.26924775966	3005.2118916820655	243258432093.25217
Al II	10	10.0	M6	3000	1.002954860620015e-11	2.005411737875639e-13	3.1014086951726e+17
Al II	10	10.0	K1	5000	3.4074973305071862e-06	5.3690097501781975e-08	3888796445938.0674
Al II	10	10.0	F8	6000	0.0006197043376295892	1.1696143858084532e-05	2588798493577.737
Al II	10	10.0	A6	8000	0.5172460155141838	0.010360808207942426	2382009158105.4478
Al II	10	10.0	A0	10000	86.59671179507542	1.7363123421127178	2371989100071.6646
Al II	10	10.0	B5	15000	2470.0898190276953	49.52353045513258	2364060630736.5254
Al II	10	10.0	B0	30000	41505.448862150486	832.1319867010284	2363292888848.268
Al II	10	10.0	O0	50000	146875.37953054922	2944.6817745357203	2363517301893.975
Al II	100	100.0	M6	3000	2.7133779880262923e-11	5.424581422960515e-13	2.7562954921036933e+18
Al II	100	100.0	K1	5000	2.9982024183868336e-06	4.551085300119191e-08	56905333860286.16
Al II	100	100.0	F8	6000	0.0006252993298929461	1.1840655061425318e-05	28792974004614.062
Al II	100	100.0	A6	8000	0.9298639237088762	0.018598263337187528	34760216628381.195
Al II	100	100.0	A0	10000	127.99877929238623	2.5609084957202075	29363047463631.684
Al II	100	100.0	B5	15000	2731.171367119768	54.63831592054216	25107805821416.33
Al II	100	100.0	B0	30000	40160.82809531805	803.4048247566061	23164689978890.805
Al II	100	100.0	O0	50000	146983.53808673346	2940.354786072384	23595957279412.68
Al III	0	1e-20	M6	3000	1.8598258368664708e-13	4.8679927971526475e-15	18312990867.545685
Al III	0	1e-20	K1	5000	8.470918933809589e-05	2.035017951068765e-06	19951104524.990776
Al III	0	1e-20	F8	6000	0.030720386999146497	0.0007200864285359718	20745509026.684093
Al III	0	1e-20	A6	8000	18.53986732928558	0.45642005074440006	19386095650.40654
Al III	0	1e-20	A0	10000	193.0250121104293	4.845215680867617	19008508662.818687
Al III	0	1e-20	B5	15000	1090.429520827168	26.39452584435202	19762219105.846817
Al III	0	1e-20	B0	30000	13623.82249649163	325.50347823549333	20102103058.868828
Al III	0	1e-20	O0	50000	62353.04966279946	1462.3225725166405	20861331465.774025
Al III	1	1.0	M6	3000	1.881738260570028e-13	3.0490392937623755e-15	787673210247.4034
Al III	1	1.0	K1	5000	8.57276722908417e-05	1.2751512839052231e-06	858222420103.5978
Al III	1	1.0	F8	6000	0.031091452679127888	0.00045125194874815063	892144637605.6661
Al III	1	1.0	A6	8000	18.763390680304116	0.2860151718197335	833656348123.3452
Al III	1	1.0	A0	10000	195.35244519292954	3.036269726684454	817435241539.3434
Al III	1	1.0	B5	15000	1103.5862697644338	16.540312416100726	850006983471.0428
Al III	1	1.0	B0	30000	13788.150719509133	203.97672400459936	864928943350.0118
Al III	1	1.0	O0	50000	63105.96318673219	916.3395181197367	898554491649.7462
Al III	10	10.0	M6	3000	1.667048245266924e-13	2.623559996787473e-15	7432181617594.442
Al III	10	10.0	K1	5000	8.489265733522424e-05	1.2442740701647452e-06	8480370999500.392
Al III	10	10.0	F8	6000	0.031391592642056286	0.0004517800688353697	8829098295933.033
Al III	10	10.0	A6	8000	18.7818525522778	0.2835096913504977	8237332601835.823
Al III	10	10.0	A0	10000	195.65004315320132	3.0122903951869615	8078130441613.462
Al III	10	10.0	B5	15000	1109.6489033490875	16.478726446061007	8416912733656.236
Al III	10	10.0	B0	30000	13833.47493963213	202.75002734425223	8555402916685.997
Al III	10	10.0	O0	50000	63134.737115784286	908.3748810759611	8871826122338.715
Al III	100	100.0	M6	3000	1.8479414484226608e-13	2.6397956298470265e-15	95629169033631.48
Al III	100	100.0	K1	5000	6.591723076702363e-05	9.58691558281575e-07	82531927481886.0
Al III	100	100.0	F8	6000	0.023332016053882836	0.00033563701731056375	81358929983917.0
Al III	100	100.0	A6	8000	18.2845876637895	0.2728461139953058	81418116581724.08
Al III	100	100.0	A0	10000	205.55620356002905	3.1397081845086623	82991373122196.14
Al III	100	100.0	B5	15000	1338.217714033656	19.92981765114305	91045182268138.39
Al III	100	100.0	B0	30000	15491.749452343016	228.09415863737195	89511170924761.44
Al III	100	100.0	O0	50000	63320.201789052895	911.3123754075183	88682627077901.23
Si I	0	1e-20	M6	3000	2.4231726065278704e-09	3.8676032075769134e-10	5690940243.923357
Si I	0	1e-20	K1	5000	2.780601804813791e-05	3.289579803000255e-06	7755139613.960476
Si I	0	1e-20	F8	6000	0.0203712966948609	0.002759773984451558	6176782553.425841
Si I	0	1e-20	A6	8000	17.929148693912214	1.9942490502918315	7694194145.188887
Si I	0	1e-20	A0	10000	203.29673230824255	28.382435038758896	9101106472.603813
Si I	0	1e-20	B5	15000	1928.8653908864633	293.7556758806707	9510203682.452414
Si I	0	1e-20	B0	30000	17438.504842688068	2873.094087844049	9838274314.794704
Si I	0	1e-20	O0	50000	58220.279837517686	9997.552389620985	10080622835.764263
Si I	1	1.0	M6	3000	2.537332573172321e-09	2.483398490961755e-10	1430985574712.9534
Si I	1	1.0	K1	5000	3.085560929168536e-05	2.2130795415838774e-06	2703512521379.632
Si I	1	1.0	F8	6000	0.020663445732008283	0.001713624734897616	1727299746272.146
Si I	1	1.0	A6	8000	18.15358895038344	1.2371710307805948	2045966962766.732
Si I	1	1.0	A0	10000	205.8368376686789	17.485199133182846	2556027552807.946
Si I	1	1.0	B5	15000	1952.9403747120239	180.64886663601825	2792690793159.518
Si I	1	1.0	B0	30000	17656.38386913873	1764.9016284128766	2971636093127.2593
Si I	1	1.0	O0	50000	58947.43015982712	6141.504063446791	2995399262306.7896
Si I	10	10.0	M6	3000	2.9457370393174462e-08	2.8866849149888474e-09	19496988375705.42
Si I	10	10.0	K1	5000	0.0002468791509424928	2.2059625237291764e-05	28864942427730.215
Si I	10	10.0	F8	6000	0.024973997581880934	0.002097255952174526	19019111829343.65
Si I	10	10.0	A6	8000	18.195568271094224	1.2371726726341772	20422263559673.297
Si I	10	10.0	A0	10000	205.96753790095053	17.456881898058633	25496346655191.637
Si I	10	10.0	B5	15000	1952.082973388263	180.3202073792461	27848645568170.29
